File,Features
w-033-01.pts,"{'Eye length ratio': 0.2289580687074167, 'Eye distance ratio': 0.28997300397964026, 'Nose ratio': 0.1533176233766922, 'Lip size ratio': 3.9297914879136675, 'Lip length ratio': 0.4557493257700978, 'Eye-brow length ratio': 0.3030434754893608, 'Aggressive ratio left': 0.908382141291967, 'Jaw line ratio': 0.6531379961401781, 'Jaw horizontal length ratio': 0.31243407951709706, 'Nose tip to lips distance': 31.25708721234276, 'Lower lips to chin distance': 62.03207315574743, 'Nose tip to chin': 116.2482406275467}"
w-033-02.pts,"{'Eye length ratio': 0.22283946566568064, 'Eye distance ratio': 0.2851283132174705, 'Nose ratio': 0.14634768549301494, 'Lip size ratio': 3.4025009526741505, 'Lip length ratio': 0.5344585018785197, 'Eye-brow length ratio': 0.3145178032193479, 'Aggressive ratio left': 0.8941153069832882, 'Jaw line ratio': 0.7029320993321656, 'Jaw horizontal length ratio': 0.3093287171649781, 'Nose tip to lips distance': 27.708544909467914, 'Lower lips to chin distance': 64.22304300638517, 'Nose tip to chin': 124.48668696692032}"
w-033-03.pts,"{'Eye length ratio': 0.2478490807684216, 'Eye distance ratio': 0.27780242524389864, 'Nose ratio': 0.14502985102542745, 'Lip size ratio': 3.083873869851881, 'Lip length ratio': 0.4445603004775485, 'Eye-brow length ratio': 0.34945695330833965, 'Aggressive ratio left': 0.9136706407595371, 'Jaw line ratio': 0.6687640282068826, 'Jaw horizontal length ratio': 0.2960952232849102, 'Nose tip to lips distance': 32.080694023041325, 'Lower lips to chin distance': 57.82869883543983, 'Nose tip to chin': 117.96059103361596}"
w-033-05.pts,"{'Eye length ratio': 0.19823684891475457, 'Eye distance ratio': 0.31778976939367143, 'Nose ratio': 0.14149927863744385, 'Lip size ratio': 2.798964318668009, 'Lip length ratio': 0.4622657165700356, 'Eye-brow length ratio': 0.39615301857703367, 'Aggressive ratio left': 0.8945096810312937, 'Jaw line ratio': 0.6339503525442666, 'Jaw horizontal length ratio': 0.2830089079773959, 'Nose tip to lips distance': 26.54012136370136, 'Lower lips to chin distance': 54.684000000000026, 'Nose tip to chin': 112.28334714017032}"
w-034-01.pts,"{'Eye length ratio': 0.23396648953043198, 'Eye distance ratio': 0.2246113578060257, 'Nose ratio': 0.1471168582676074, 'Lip size ratio': 3.534253982963167, 'Lip length ratio': 0.49622736286692337, 'Eye-brow length ratio': 0.37777830626198156, 'Aggressive ratio left': 0.998038733721717, 'Jaw line ratio': 0.6814964525865003, 'Jaw horizontal length ratio': 0.3080689487484214, 'Nose tip to lips distance': 41.03972330559746, 'Lower lips to chin distance': 58.38672134141459, 'Nose tip to chin': 125.98929686683704}"
w-034-02.pts,"{'Eye length ratio': 0.21350238429607704, 'Eye distance ratio': 0.2404376228413493, 'Nose ratio': 0.15330992582806027, 'Lip size ratio': 2.2603810547614365, 'Lip length ratio': 0.47466633525036916, 'Eye-brow length ratio': 0.35366207180651277, 'Aggressive ratio left': 0.9644416381334472, 'Jaw line ratio': 0.7047483256062623, 'Jaw horizontal length ratio': 0.3019175406023013, 'Nose tip to lips distance': 32.96856043263035, 'Lower lips to chin distance': 62.66215624282333, 'Nose tip to chin': 139.18944103630852}"
w-034-03.pts,"{'Eye length ratio': 0.24560341981241096, 'Eye distance ratio': 0.220851219460719, 'Nose ratio': 0.13106798537734585, 'Lip size ratio': 2.9831195253922953, 'Lip length ratio': 0.4668781968740475, 'Eye-brow length ratio': 0.34703759454491745, 'Aggressive ratio left': 1.0001804007207755, 'Jaw line ratio': 0.6725748732273416, 'Jaw horizontal length ratio': 0.27003607024228043, 'Nose tip to lips distance': 39.49486048842305, 'Lower lips to chin distance': 50.04579439873042, 'Nose tip to chin': 118.45042772822731}"
w-034-05.pts,"{'Eye length ratio': 0.19084534245565637, 'Eye distance ratio': 0.27824787808492923, 'Nose ratio': 0.16673652932148686, 'Lip size ratio': 2.37299877536321, 'Lip length ratio': 0.4448965443142858, 'Eye-brow length ratio': 0.39631513548760383, 'Aggressive ratio left': 1.0256542044965966, 'Jaw line ratio': 0.6576062997021108, 'Jaw horizontal length ratio': 0.2979763004393731, 'Nose tip to lips distance': 33.733330475955086, 'Lower lips to chin distance': 53.77199999999999, 'Nose tip to chin': 121.26982122935613}"
w-035-01.pts,"{'Eye length ratio': 0.22168614953651872, 'Eye distance ratio': 0.24416506641668517, 'Nose ratio': 0.17561152342698697, 'Lip size ratio': 3.643488891625888, 'Lip length ratio': 0.46464329698099693, 'Eye-brow length ratio': 0.3401695343190688, 'Aggressive ratio left': 0.9423495060504758, 'Jaw line ratio': 0.6476828560998185, 'Jaw horizontal length ratio': 0.28844615618902375, 'Nose tip to lips distance': 38.27599315497903, 'Lower lips to chin distance': 59.24394331912756, 'Nose tip to chin': 123.53491888935697}"
w-035-02.pts,"{'Eye length ratio': 0.2095965916332791, 'Eye distance ratio': 0.24131932375232593, 'Nose ratio': 0.15903342374966037, 'Lip size ratio': 2.9234378140496453, 'Lip length ratio': 0.5054969865089125, 'Eye-brow length ratio': 0.33545151292130965, 'Aggressive ratio left': 0.8923148406543192, 'Jaw line ratio': 0.678389654250852, 'Jaw horizontal length ratio': 0.285042786454787, 'Nose tip to lips distance': 34.88914183524728, 'Lower lips to chin distance': 63.08014078139012, 'Nose tip to chin': 136.11840846116297}"
w-035-03.pts,"{'Eye length ratio': 0.23414691365464535, 'Eye distance ratio': 0.22109381488476787, 'Nose ratio': 0.1547776419755874, 'Lip size ratio': 3.4315889353729045, 'Lip length ratio': 0.42459754958031853, 'Eye-brow length ratio': 0.3906173267429118, 'Aggressive ratio left': 0.9851987350891335, 'Jaw line ratio': 0.6764604015661123, 'Jaw horizontal length ratio': 0.27061954652848214, 'Nose tip to lips distance': 39.188101178801695, 'Lower lips to chin distance': 51.28847480672433, 'Nose tip to chin': 113.4593300262257}"
w-035-05.pts,"{'Eye length ratio': 0.189556610102242, 'Eye distance ratio': 0.2826996090082274, 'Nose ratio': 0.16181866191193137, 'Lip size ratio': 2.8466177499100955, 'Lip length ratio': 0.4337484718395523, 'Eye-brow length ratio': 0.3909293122627993, 'Aggressive ratio left': 0.9895872856992577, 'Jaw line ratio': 0.6640002624521076, 'Jaw horizontal length ratio': 0.2951115329474276, 'Nose tip to lips distance': 36.45600000000002, 'Lower lips to chin distance': 56.513359305566006, 'Nose tip to chin': 122.14060527932553}"
w-036-01.pts,"{'Eye length ratio': 0.21829408199283568, 'Eye distance ratio': 0.25802520465849943, 'Nose ratio': 0.15198190972324496, 'Lip size ratio': 4.456663168476327, 'Lip length ratio': 0.45752874476633565, 'Eye-brow length ratio': 0.33158097936153696, 'Aggressive ratio left': 0.9724089289379005, 'Jaw line ratio': 0.6652047548298522, 'Jaw horizontal length ratio': 0.33024926300352436, 'Nose tip to lips distance': 41.32123388767573, 'Lower lips to chin distance': 67.11011586936799, 'Nose tip to chin': 129.2231830942111}"
w-036-02.pts,"{'Eye length ratio': 0.19469432354102945, 'Eye distance ratio': 0.2788297997660112, 'Nose ratio': 0.1600589961653475, 'Lip size ratio': 3.1802627084433093, 'Lip length ratio': 0.4849429055805524, 'Eye-brow length ratio': 0.34141055866593734, 'Aggressive ratio left': 0.9591928138339243, 'Jaw line ratio': 0.7201825890620139, 'Jaw horizontal length ratio': 0.31997151144360503, 'Nose tip to lips distance': 35.93293002247378, 'Lower lips to chin distance': 67.57406283478892, 'Nose tip to chin': 135.68943758819256}"
w-036-03.pts,"{'Eye length ratio': 0.2541356002265582, 'Eye distance ratio': 0.24687726524476217, 'Nose ratio': 0.16092740964972296, 'Lip size ratio': 3.6681569688321454, 'Lip length ratio': 0.42030088080376393, 'Eye-brow length ratio': 0.3474129210331369, 'Aggressive ratio left': 0.9826453606451145, 'Jaw line ratio': 0.6773503701935031, 'Jaw horizontal length ratio': 0.3245825712555098, 'Nose tip to lips distance': 34.68501752918686, 'Lower lips to chin distance': 64.71586553543104, 'Nose tip to chin': 122.09788414219138}"
w-036-05.pts,"{'Eye length ratio': 0.1983774827926196, 'Eye distance ratio': 0.2818893386675089, 'Nose ratio': 0.18318205982210867, 'Lip size ratio': 2.8585492877980547, 'Lip length ratio': 0.41124504504945797, 'Eye-brow length ratio': 0.36599292512262, 'Aggressive ratio left': 1.0463920355599239, 'Jaw line ratio': 0.6712008646168278, 'Jaw horizontal length ratio': 0.3266282165463944, 'Nose tip to lips distance': 35.648992860949086, 'Lower lips to chin distance': 60.15100000000007, 'Nose tip to chin': 122.21099019728139}"
w-037-01.pts,"{'Eye length ratio': 0.2032242616994779, 'Eye distance ratio': 0.277771308245535, 'Nose ratio': 0.16179630735399006, 'Lip size ratio': 3.2662783454108952, 'Lip length ratio': 0.4404515010566271, 'Eye-brow length ratio': 0.3605130654996975, 'Aggressive ratio left': 1.054185371150114, 'Jaw line ratio': 0.6783681472113335, 'Jaw horizontal length ratio': 0.3550618961210229, 'Nose tip to lips distance': 50.330038674731846, 'Lower lips to chin distance': 71.63943224928576, 'Nose tip to chin': 149.1706878344402}"
w-037-02.pts,"{'Eye length ratio': 0.21100953002521422, 'Eye distance ratio': 0.2786314150488056, 'Nose ratio': 0.18323611034362025, 'Lip size ratio': 3.0770916189780784, 'Lip length ratio': 0.5421194552994034, 'Eye-brow length ratio': 0.34737681963020856, 'Aggressive ratio left': 1.0032814136260155, 'Jaw line ratio': 0.7087198269945015, 'Jaw horizontal length ratio': 0.3412152351935782, 'Nose tip to lips distance': 39.60707998578034, 'Lower lips to chin distance': 72.80511672265897, 'Nose tip to chin': 150.00225774967518}"
w-037-03.pts,"{'Eye length ratio': 0.2441837736072593, 'Eye distance ratio': 0.253276188308564, 'Nose ratio': 0.18165000784347893, 'Lip size ratio': 3.0371699748346592, 'Lip length ratio': 0.4902690546755546, 'Eye-brow length ratio': 0.3505713540359252, 'Aggressive ratio left': 1.1263359661608676, 'Jaw line ratio': 0.6960782306698471, 'Jaw horizontal length ratio': 0.3172494566050794, 'Nose tip to lips distance': 47.14984623516817, 'Lower lips to chin distance': 57.6792195248861, 'Nose tip to chin': 134.1073697639321}"
w-037-05.pts,"{'Eye length ratio': 0.19377041478192128, 'Eye distance ratio': 0.30446124497372284, 'Nose ratio': 0.1552146451301541, 'Lip size ratio': 2.885088690793611, 'Lip length ratio': 0.47427469681630824, 'Eye-brow length ratio': 0.370406814073688, 'Aggressive ratio left': 1.0527894920492653, 'Jaw line ratio': 0.6518423529884354, 'Jaw horizontal length ratio': 0.3145534343673696, 'Nose tip to lips distance': 49.34979483240029, 'Lower lips to chin distance': 61.06299999999999, 'Nose tip to chin': 142.2500108189803}"
w-038-01.pts,"{'Eye length ratio': 0.23422359714650637, 'Eye distance ratio': 0.26861551460647437, 'Nose ratio': 0.1485923188765723, 'Lip size ratio': 4.174102566006153, 'Lip length ratio': 0.5088039659075182, 'Eye-brow length ratio': 0.3351357617614473, 'Aggressive ratio left': 0.9777820655637662, 'Jaw line ratio': 0.635763070853364, 'Jaw horizontal length ratio': 0.28845953122077783, 'Nose tip to lips distance': 51.60638045823405, 'Lower lips to chin distance': 59.56532985722483, 'Nose tip to chin': 136.3141741859591}"
w-038-02.pts,"{'Eye length ratio': 0.222840547386539, 'Eye distance ratio': 0.28469456893796913, 'Nose ratio': 0.15062009329844112, 'Lip size ratio': 2.720129268506987, 'Lip length ratio': 0.5263641790215072, 'Eye-brow length ratio': 0.3187512927552874, 'Aggressive ratio left': 0.9849939910699514, 'Jaw line ratio': 0.693402849825935, 'Jaw horizontal length ratio': 0.29563602335536726, 'Nose tip to lips distance': 41.23199999999997, 'Lower lips to chin distance': 64.95862523175806, 'Nose tip to chin': 148.67775481893716}"
w-038-03.pts,"{'Eye length ratio': 0.2382996415062114, 'Eye distance ratio': 0.2682866397898187, 'Nose ratio': 0.13948849096978447, 'Lip size ratio': 3.5401045994625138, 'Lip length ratio': 0.5031687055797375, 'Eye-brow length ratio': 0.3164426344833315, 'Aggressive ratio left': 0.9784539002994681, 'Jaw line ratio': 0.6406089105251969, 'Jaw horizontal length ratio': 0.2677599912076853, 'Nose tip to lips distance': 49.70785926792667, 'Lower lips to chin distance': 54.76030314927045, 'Nose tip to chin': 133.53206659450757}"
w-038-05.pts,"{'Eye length ratio': 0.21859562215798167, 'Eye distance ratio': 0.30770877846292494, 'Nose ratio': 0.160602492466791, 'Lip size ratio': 3.15253689342199, 'Lip length ratio': 0.46362525846415636, 'Eye-brow length ratio': 0.34405023048787237, 'Aggressive ratio left': 1.00292922538271, 'Jaw line ratio': 0.6192052306020916, 'Jaw horizontal length ratio': 0.2889606291860708, 'Nose tip to lips distance': 48.303999999999974, 'Lower lips to chin distance': 57.41700000000003, 'Nose tip to chin': 134.8983184661692}"
w-039-01.pts,"{'Eye length ratio': 0.2081757344065303, 'Eye distance ratio': 0.24957733326021528, 'Nose ratio': 0.14526861897981613, 'Lip size ratio': 3.242334427363895, 'Lip length ratio': 0.4417380091704349, 'Eye-brow length ratio': 0.302606494371693, 'Aggressive ratio left': 0.9601110061108356, 'Jaw line ratio': 0.6313368109941337, 'Jaw horizontal length ratio': 0.31205325400798944, 'Nose tip to lips distance': 44.46237606111487, 'Lower lips to chin distance': 64.37792082694192, 'Nose tip to chin': 136.92996868837736}"
w-039-02.pts,"{'Eye length ratio': 0.24376503942952885, 'Eye distance ratio': 0.23707225939445375, 'Nose ratio': 0.15465515133521496, 'Lip size ratio': 2.2216930317066548, 'Lip length ratio': 0.46779437336789653, 'Eye-brow length ratio': 0.3023047450575199, 'Aggressive ratio left': 0.9390710492537069, 'Jaw line ratio': 0.6803090680814783, 'Jaw horizontal length ratio': 0.2946541659824314, 'Nose tip to lips distance': 31.75400302324102, 'Lower lips to chin distance': 63.483987154242286, 'Nose tip to chin': 140.59822044393024}"
w-039-03.pts,"{'Eye length ratio': 0.23254433249517129, 'Eye distance ratio': 0.2402957998903104, 'Nose ratio': 0.15131688107825642, 'Lip size ratio': 2.952055804089269, 'Lip length ratio': 0.42625161887013585, 'Eye-brow length ratio': 0.3433947267658065, 'Aggressive ratio left': 0.9638442002818481, 'Jaw line ratio': 0.6535160266234126, 'Jaw horizontal length ratio': 0.304793210562762, 'Nose tip to lips distance': 40.06098107885029, 'Lower lips to chin distance': 61.09873164804649, 'Nose tip to chin': 130.03323061817696}"
w-039-05.pts,"{'Eye length ratio': 0.20036568516359776, 'Eye distance ratio': 0.30324822067074364, 'Nose ratio': 0.13344672324509538, 'Lip size ratio': 2.6504196173574477, 'Lip length ratio': 0.4372232026986229, 'Eye-brow length ratio': 0.3362771325479638, 'Aggressive ratio left': 0.9702455153035506, 'Jaw line ratio': 0.6246052145628671, 'Jaw horizontal length ratio': 0.29731828114944114, 'Nose tip to lips distance': 39.08376682204523, 'Lower lips to chin distance': 58.97999999999996, 'Nose tip to chin': 130.6607658212671}"
w-040-01.pts,"{'Eye length ratio': 0.2204171960357552, 'Eye distance ratio': 0.2723586713012898, 'Nose ratio': 0.13919206806855614, 'Lip size ratio': 4.167459970994302, 'Lip length ratio': 0.4819449807319322, 'Eye-brow length ratio': 0.326933534690991, 'Aggressive ratio left': 0.9360631817769371, 'Jaw line ratio': 0.631901167105223, 'Jaw horizontal length ratio': 0.26768910331756507, 'Nose tip to lips distance': 44.82498393753199, 'Lower lips to chin distance': 53.95690195887824, 'Nose tip to chin': 122.09037989948266}"
w-040-02.pts,"{'Eye length ratio': 0.2263127039971067, 'Eye distance ratio': 0.2556973591349294, 'Nose ratio': 0.15743504596178545, 'Lip size ratio': 3.2254154962031305, 'Lip length ratio': 0.5453841711821432, 'Eye-brow length ratio': 0.3037710760321187, 'Aggressive ratio left': 0.8723079014552036, 'Jaw line ratio': 0.6819412559637841, 'Jaw horizontal length ratio': 0.2540903445823361, 'Nose tip to lips distance': 32.892060592185466, 'Lower lips to chin distance': 57.27229291725627, 'Nose tip to chin': 128.20813637597269}"
w-040-03.pts,"{'Eye length ratio': 0.22656858455702786, 'Eye distance ratio': 0.2500082846634834, 'Nose ratio': 0.13701628387073056, 'Lip size ratio': 3.920968056768117, 'Lip length ratio': 0.5075495743186914, 'Eye-brow length ratio': 0.3348963094824787, 'Aggressive ratio left': 0.9393682307981185, 'Jaw line ratio': 0.5943223129761075, 'Jaw horizontal length ratio': 0.23912560216686762, 'Nose tip to lips distance': 43.764670328930855, 'Lower lips to chin distance': 46.42585480096193, 'Nose tip to chin': 115.31649363816089}"
w-040-05.pts,"{'Eye length ratio': 0.18702665254860087, 'Eye distance ratio': 0.2900491765400019, 'Nose ratio': 0.15497418438528296, 'Lip size ratio': 3.751849636494853, 'Lip length ratio': 0.4934297657070823, 'Eye-brow length ratio': 0.3554115999100608, 'Aggressive ratio left': 0.9455057093976296, 'Jaw line ratio': 0.5936935791305145, 'Jaw horizontal length ratio': 0.24408705411966536, 'Nose tip to lips distance': 43.75648443373852, 'Lower lips to chin distance': 47.391999999999996, 'Nose tip to chin': 116.67222740652552}"
w-041-01.pts,"{'Eye length ratio': 0.22465038019902178, 'Eye distance ratio': 0.2560735537910425, 'Nose ratio': 0.1425324176445201, 'Lip size ratio': 3.4509914152306855, 'Lip length ratio': 0.47731186359178585, 'Eye-brow length ratio': 0.3342978912832287, 'Aggressive ratio left': 0.8541485839226246, 'Jaw line ratio': 0.6642595857180295, 'Jaw horizontal length ratio': 0.2190754847616842, 'Nose tip to lips distance': 39.91207367451606, 'Lower lips to chin distance': 45.27983154783154, 'Nose tip to chin': 113.76361474566461}"
w-041-02.pts,"{'Eye length ratio': 0.2254758373838581, 'Eye distance ratio': 0.24370424518071931, 'Nose ratio': 0.17629237962451658, 'Lip size ratio': 2.9833752167415812, 'Lip length ratio': 0.5117744570559382, 'Eye-brow length ratio': 0.35979613626484547, 'Aggressive ratio left': 0.8470057881628605, 'Jaw line ratio': 0.6952494921539655, 'Jaw horizontal length ratio': 0.21900901285289423, 'Nose tip to lips distance': 37.96536105451913, 'Lower lips to chin distance': 47.631816729996785, 'Nose tip to chin': 122.82909603998559}"
